LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
FIN,STINT,TOT,PC_PA,M,2018-04,-0.3285,
FIN,STINT,TOT,PC_PA,M,2018-05,-0.3252,
FIN,STINT,TOT,PC_PA,M,2018-06,-0.322,
FIN,STINT,TOT,PC_PA,M,2018-07,-0.3207,
FIN,STINT,TOT,PC_PA,M,2018-08,-0.319,
FIN,STINT,TOT,PC_PA,M,2018-09,-0.3188,
FIN,STINT,TOT,PC_PA,M,2018-10,-0.3177,
FIN,STINT,TOT,PC_PA,M,2018-11,-0.3164,
FIN,STINT,TOT,PC_PA,M,2018-12,-0.3119,
FIN,STINT,TOT,PC_PA,M,2019-01,-0.308,
FIN,STINT,TOT,PC_PA,M,2019-02,-0.3084,
FIN,STINT,TOT,PC_PA,M,2019-03,-0.3092,
FIN,STINT,TOT,PC_PA,M,2019-04,-0.3105,
FIN,STINT,TOT,PC_PA,M,2019-05,-0.3119,
FIN,STINT,TOT,PC_PA,M,2019-06,-0.3289,
FIN,STINT,TOT,PC_PA,M,2019-07,-0.3649,
FIN,STINT,TOT,PC_PA,M,2019-08,-0.4077,
FIN,STINT,TOT,PC_PA,M,2019-09,-0.4176,
FIN,STINT,TOT,PC_PA,M,2019-10,-0.4129,
FIN,STINT,TOT,PC_PA,M,2019-11,-0.4013,
FIN,STINT,TOT,PC_PA,M,2019-12,-0.3947,
FIN,STINT,TOT,PC_PA,M,2020-01,-0.3911,
FIN,STINT,TOT,PC_PA,M,2020-02,-0.4088,
FIN,STINT,TOT,PC_PA,M,2020-03,-0.4166,
FIN,STINT,TOT,PC_PA,M,2020-04,-0.254,
FIN,STINT,TOT,PC_PA,M,2020-05,-0.272,
FIN,STINT,TOT,PC_PA,M,2020-06,-0.376,
FIN,STINT,TOT,PC_PA,M,2020-07,-0.4441,
FIN,STINT,TOT,PC_PA,M,2020-08,-0.4797,
FIN,STINT,TOT,PC_PA,M,2020-09,-0.4914,
FIN,STINT,TOT,PC_PA,M,2020-10,-0.5091,
FIN,STINT,TOT,PC_PA,M,2020-11,-0.5206,
