LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,STINT,TOT,PC_PA,M,1996-09,7.06,
ESP,STINT,TOT,PC_PA,M,1996-10,6.85,
ESP,STINT,TOT,PC_PA,M,1996-11,6.7,
ESP,STINT,TOT,PC_PA,M,1996-12,6.36,
ESP,STINT,TOT,PC_PA,M,1997-01,5.93,
ESP,STINT,TOT,PC_PA,M,1997-02,5.89,
ESP,STINT,TOT,PC_PA,M,1997-03,5.83,
ESP,STINT,TOT,PC_PA,M,1997-04,5.57,
ESP,STINT,TOT,PC_PA,M,1997-05,5.27,
ESP,STINT,TOT,PC_PA,M,1997-06,5.21,
ESP,STINT,TOT,PC_PA,M,1997-07,5.27,
ESP,STINT,TOT,PC_PA,M,1997-08,5.34,
ESP,STINT,TOT,PC_PA,M,1997-09,5.17,
ESP,STINT,TOT,PC_PA,M,1997-10,5.12,
ESP,STINT,TOT,PC_PA,M,1997-11,5.05,
ESP,STINT,TOT,PC_PA,M,1997-12,4.83,
ESP,STINT,TOT,PC_PA,M,1998-01,4.7,
ESP,STINT,TOT,PC_PA,M,1998-02,4.6,
ESP,STINT,TOT,PC_PA,M,1998-03,4.44,
ESP,STINT,TOT,PC_PA,M,1998-04,4.41,
ESP,STINT,TOT,PC_PA,M,1998-05,4.34,
ESP,STINT,TOT,PC_PA,M,1998-06,4.33,
ESP,STINT,TOT,PC_PA,M,1998-07,4.33,
ESP,STINT,TOT,PC_PA,M,1998-08,4.35,
ESP,STINT,TOT,PC_PA,M,1998-09,4.252,
ESP,STINT,TOT,PC_PA,M,1998-10,3.987,
ESP,STINT,TOT,PC_PA,M,1998-11,3.804,
ESP,STINT,TOT,PC_PA,M,1998-12,3.361,
ESP,STINT,TOT,PC_PA,M,1999-01,3.1321,
ESP,STINT,TOT,PC_PA,M,1999-02,3.0934,
ESP,STINT,TOT,PC_PA,M,1999-03,3.0467,
ESP,STINT,TOT,PC_PA,M,1999-04,2.6965,
ESP,STINT,TOT,PC_PA,M,1999-05,2.5789999999999997,
ESP,STINT,TOT,PC_PA,M,1999-06,2.6267,
ESP,STINT,TOT,PC_PA,M,1999-07,2.6765,
ESP,STINT,TOT,PC_PA,M,1999-08,2.695,
ESP,STINT,TOT,PC_PA,M,1999-09,2.7267,
ESP,STINT,TOT,PC_PA,M,1999-10,3.3757,
ESP,STINT,TOT,PC_PA,M,1999-11,3.4677,
ESP,STINT,TOT,PC_PA,M,1999-12,3.446,
ESP,STINT,TOT,PC_PA,M,2000-01,3.3431,
ESP,STINT,TOT,PC_PA,M,2000-02,3.5368,
ESP,STINT,TOT,PC_PA,M,2000-03,3.747,
ESP,STINT,TOT,PC_PA,M,2000-04,3.9253,
ESP,STINT,TOT,PC_PA,M,2000-05,4.362,
ESP,STINT,TOT,PC_PA,M,2000-06,4.5017,
ESP,STINT,TOT,PC_PA,M,2000-07,4.5829,
ESP,STINT,TOT,PC_PA,M,2000-08,4.7771,
ESP,STINT,TOT,PC_PA,M,2000-09,4.8528,
ESP,STINT,TOT,PC_PA,M,2000-10,5.0413,
ESP,STINT,TOT,PC_PA,M,2000-11,5.092,
ESP,STINT,TOT,PC_PA,M,2000-12,4.9392,
ESP,STINT,TOT,PC_PA,M,2001-01,4.7707,
ESP,STINT,TOT,PC_PA,M,2001-02,4.7558,
ESP,STINT,TOT,PC_PA,M,2001-03,4.7086,
ESP,STINT,TOT,PC_PA,M,2001-04,4.6819999999999995,
ESP,STINT,TOT,PC_PA,M,2001-05,4.6367,
ESP,STINT,TOT,PC_PA,M,2001-06,4.4536,
ESP,STINT,TOT,PC_PA,M,2001-07,4.4671,
ESP,STINT,TOT,PC_PA,M,2001-08,4.3535,
ESP,STINT,TOT,PC_PA,M,2001-09,3.9829,
ESP,STINT,TOT,PC_PA,M,2001-10,3.5999,
ESP,STINT,TOT,PC_PA,M,2001-11,3.3857,
ESP,STINT,TOT,PC_PA,M,2001-12,3.3449,
ESP,STINT,TOT,PC_PA,M,2002-01,3.3388,
ESP,STINT,TOT,PC_PA,M,2002-02,3.3571,
ESP,STINT,TOT,PC_PA,M,2002-03,3.3908,
ESP,STINT,TOT,PC_PA,M,2002-04,3.4069,
ESP,STINT,TOT,PC_PA,M,2002-05,3.4671,
ESP,STINT,TOT,PC_PA,M,2002-06,3.464,
ESP,STINT,TOT,PC_PA,M,2002-07,3.41,
ESP,STINT,TOT,PC_PA,M,2002-08,3.3519,
ESP,STINT,TOT,PC_PA,M,2002-09,3.3101,
ESP,STINT,TOT,PC_PA,M,2002-10,3.2613,
ESP,STINT,TOT,PC_PA,M,2002-11,3.1241,
ESP,STINT,TOT,PC_PA,M,2002-12,2.9410000000000003,
ESP,STINT,TOT,PC_PA,M,2003-01,2.8318,
ESP,STINT,TOT,PC_PA,M,2003-02,2.6875,
ESP,STINT,TOT,PC_PA,M,2003-03,2.53,
ESP,STINT,TOT,PC_PA,M,2003-04,2.5333,
ESP,STINT,TOT,PC_PA,M,2003-05,2.4005,
ESP,STINT,TOT,PC_PA,M,2003-06,2.1519,
ESP,STINT,TOT,PC_PA,M,2003-07,2.13,
ESP,STINT,TOT,PC_PA,M,2003-08,2.1404,
ESP,STINT,TOT,PC_PA,M,2003-09,2.1473,
ESP,STINT,TOT,PC_PA,M,2003-10,2.1436,
ESP,STINT,TOT,PC_PA,M,2003-11,2.1590000000000003,
ESP,STINT,TOT,PC_PA,M,2003-12,2.1463,
ESP,STINT,TOT,PC_PA,M,2004-01,2.0895,
ESP,STINT,TOT,PC_PA,M,2004-02,2.0705,
ESP,STINT,TOT,PC_PA,M,2004-03,2.0288,
ESP,STINT,TOT,PC_PA,M,2004-04,2.0488,
ESP,STINT,TOT,PC_PA,M,2004-05,2.0859,
ESP,STINT,TOT,PC_PA,M,2004-06,2.1127,
ESP,STINT,TOT,PC_PA,M,2004-07,2.116,
ESP,STINT,TOT,PC_PA,M,2004-08,2.1143,
ESP,STINT,TOT,PC_PA,M,2004-09,2.1186,
ESP,STINT,TOT,PC_PA,M,2004-10,2.1473,
ESP,STINT,TOT,PC_PA,M,2004-11,2.1703,
ESP,STINT,TOT,PC_PA,M,2004-12,2.1732,
ESP,STINT,TOT,PC_PA,M,2005-01,2.1454,
ESP,STINT,TOT,PC_PA,M,2005-02,2.1383,
ESP,STINT,TOT,PC_PA,M,2005-03,2.1372,
ESP,STINT,TOT,PC_PA,M,2005-04,2.1372,
ESP,STINT,TOT,PC_PA,M,2005-05,2.1256,
ESP,STINT,TOT,PC_PA,M,2005-06,2.1109999999999998,
ESP,STINT,TOT,PC_PA,M,2005-07,2.1194,
ESP,STINT,TOT,PC_PA,M,2005-08,2.1325,
ESP,STINT,TOT,PC_PA,M,2005-09,2.1391,
ESP,STINT,TOT,PC_PA,M,2005-10,2.1966,
ESP,STINT,TOT,PC_PA,M,2005-11,2.3609,
ESP,STINT,TOT,PC_PA,M,2005-12,2.4729,
